ProductKey,Unit price,ProductAlternateKey,ProductSubcategoryKey,WeightUnitMeasureCode,SizeUnitMeasureCode,EnglishProductName,StandardCost,Color,SafetyStockLevel,ReorderPoint,ListPrice,Size,DaysToManufacture,ProductLine,Class,ModelName,EnglishDescription,StartDate,Status
449,0,PU-M044,36,,,Mountain Pump,10.3084,NA,4,3,24.99,,0,M ,,Mountain Pump,Simple and light-weight. Emergency patches stored in handle.,01-07-2003,
450,0,LT-T990,33,,,Taillights - Battery-Powered,5.7709,NA,4,3,13.99,,0,R ,,Taillight,Affordable light for safe night riding - uses 3 AAA batteries,01-07-2003,
451,0,LT-H902,33,,,Headlights - Dual-Beam,14.4334,NA,4,3,34.99,,0,R ,,Headlights - Dual-Beam,Rechargeable dual-beam headlight.,01-07-2003,
452,0,LT-H903,33,,,Headlights - Weatherproof,18.5584,NA,4,3,44.99,,0,R ,,Headlights - Weatherproof,Rugged weatherproof headlight.,01-07-2003,
453,0,SH-M897-M,22,,,"Men's Sports Shorts, M",24.7459,Black,4,3,59.99,M,0,S ,,Men's Sports Shorts,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,01-07-2003,
454,0,SH-M897-L,22,,,"Men's Sports Shorts, L",24.7459,Black,4,3,59.99,L,0,S ,,Men's Sports Shorts,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,01-07-2003,
455,0,SH-M897-X,22,,,"Men's Sports Shorts, XL",24.7459,Black,4,3,59.99,XL,0,S ,,Men's Sports Shorts,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,01-07-2003,
456,0,TG-W091-S,24,,,"Women's Tights, S",30.9334,Black,4,3,74.99,S,0,S ,,Women's Tights,Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.,01-07-2003,
457,0,TG-W091-M,24,,,"Women's Tights, M",30.9334,Black,4,3,74.99,M,0,S ,,Women's Tights,Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.,01-07-2003,
458,0,TG-W091-L,24,,,"Women's Tights, L",30.9334,Black,4,3,74.99,L,0,S ,,Women's Tights,Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.,01-07-2003,
459,0,SB-M891-S,18,,,"Men's Bib-Shorts, S",37.1209,Multi,4,3,89.99,S,0,S ,,Men's Bib-Shorts,"Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.",01-07-2003,
460,0,SB-M891-M,18,,,"Men's Bib-Shorts, M",37.1209,Multi,4,3,89.99,M,0,S ,,Men's Bib-Shorts,"Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.",01-07-2003,
461,0,SB-M891-L,18,,,"Men's Bib-Shorts, L",37.1209,Multi,4,3,89.99,L,0,S ,,Men's Bib-Shorts,"Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.",01-07-2003,
462,0,GL-H102-S,20,,,"Half-Finger Gloves, S",9.7136,Black,4,3,23.5481,S,0,S ,,Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",01-07-2003,
463,24.49,GL-H102-S,20,,,"Half-Finger Gloves, S",9.1593,Black,4,3,24.49,S,0,S ,,Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",01-07-2003,Current
464,0,GL-H102-M,20,,,"Half-Finger Gloves, M",9.7136,Black,4,3,23.5481,M,0,S ,,Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",01-07-2003,
465,24.49,GL-H102-M,20,,,"Half-Finger Gloves, M",9.1593,Black,4,3,24.49,M,0,S ,,Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",01-07-2003,Current
466,0,GL-H102-L,20,,,"Half-Finger Gloves, L",9.7136,Black,4,3,23.5481,L,0,S ,,Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",01-07-2003,
467,24.49,GL-H102-L,20,,,"Half-Finger Gloves, L",9.1593,Black,4,3,24.49,L,0,S ,,Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",01-07-2003,Current
468,0,GL-F110-S,20,,,"Full-Finger Gloves, S",15.6709,Black,4,3,37.99,S,0,M ,,Full-Finger Gloves,"Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.",01-07-2003,
469,0,GL-F110-M,20,,,"Full-Finger Gloves, M",15.6709,Black,4,3,37.99,M,0,M ,,Full-Finger Gloves,"Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.",01-07-2003,
470,0,GL-F110-L,20,,,"Full-Finger Gloves, L",15.6709,Black,4,3,37.99,L,0,M ,,Full-Finger Gloves,"Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.",01-07-2003,
471,63.5,VE-C304-S,25,,,"Classic Vest, S",23.749,Blue,4,3,63.5,S,0,S ,,Classic Vest,"Light-weight, wind-resistant, packs to fit into a pocket.",01-07-2003,Current
472,63.5,VE-C304-M,25,,,"Classic Vest, M",23.749,Blue,4,3,63.5,M,0,S ,,Classic Vest,"Light-weight, wind-resistant, packs to fit into a pocket.",01-07-2003,Current
473,63.5,VE-C304-L,25,,,"Classic Vest, L",23.749,Blue,4,3,63.5,L,0,S ,,Classic Vest,"Light-weight, wind-resistant, packs to fit into a pocket.",01-07-2003,Current
474,69.99,SH-W890-S,22,,,"Women's Mountain Shorts, S",26.1763,Black,4,3,69.99,S,0,M ,,Women's Mountain Shorts,"Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",01-07-2003,Current
475,69.99,SH-W890-M,22,,,"Women's Mountain Shorts, M",26.1763,Black,4,3,69.99,M,0,M ,,Women's Mountain Shorts,"Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",01-07-2003,Current
476,69.99,SH-W890-L,22,,,"Women's Mountain Shorts, L",26.1763,Black,4,3,69.99,L,0,M ,,Women's Mountain Shorts,"Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",01-07-2003,Current
477,4.99,WB-H098,28,,,Water Bottle - 30 oz.,1.8663,NA,4,3,4.99,,0,S ,,Water Bottle,AWC logo water bottle - holds 30 oz; leak-proof.,01-07-2003,Current
478,9.99,BC-M005,28,,,Mountain Bottle Cage,3.7363,NA,4,3,9.99,,0,M ,,Mountain Bottle Cage,Tough aluminum cage holds bottle securly on tough terrain.,01-07-2003,Current
479,8.99,BC-R205,28,,,Road Bottle Cage,3.3623,NA,4,3,8.99,,0,R ,,Road Bottle Cage,Aluminum cage is lighter than our mountain version; perfect for long distance trips.,01-07-2003,Current
480,2.29,PK-7098,37,,,Patch Kit/8 Patches,0.8565,NA,4,3,2.29,,0,S ,,Patch kit,"Includes 8 different size patches, glue and sandpaper.",01-07-2003,Current
481,8.99,SO-R809-M,23,,,"Racing Socks, M",3.3623,White,4,3,8.99,M,0,R ,,Racing Socks,"Thin, lightweight and durable with cuffs that stay up.",01-07-2003,Current
482,8.99,SO-R809-L,23,,,"Racing Socks, L",3.3623,White,4,3,8.99,L,0,R ,,Racing Socks,"Thin, lightweight and durable with cuffs that stay up.",01-07-2003,Current
483,120,RA-H123,26,,,Hitch Rack - 4-Bike,44.88,NA,4,3,120,,0,S ,,Hitch Rack - 4-Bike,"Carries 4 bikes securely; steel construction, fits 2"" receiver hitch.",01-07-2003,Current
484,7.95,CL-9009,29,,,Bike Wash - Dissolver,2.9733,NA,4,3,7.95,,0,S ,,Bike Wash,"Washes off the toughest road grime; dissolves grease, environmentally safe. 1-liter bottle.",01-07-2003,Current
485,21.98,FE-6654,30,,,Fender Set - Mountain,8.2205,NA,4,3,21.98,,0,M ,,Fender Set - Mountain,Clip-on fenders fit most mountain bikes.,01-07-2003,Current
486,159,ST-1401,27,,,All-Purpose Bike Stand,59.466,NA,4,3,159,,0,M ,,All-Purpose Bike Stand,Perfect all-purpose bike stand for working on your bike at home. Quick-adjusting clamps and steel construction.,01-07-2003,Current
487,54.99,HY-1023-70,32,,,Hydration Pack - 70 oz.,20.5663,Silver,4,3,54.99,70,0,S ,,Hydration Pack,"Versatile 70 oz hydration pack offers extra storage, easy-fill access, and a waist belt.",01-07-2003,Current
488,53.99,SJ-0194-S,21,,,"Short-Sleeve Classic Jersey, S",41.5723,Yellow,4,3,53.99,S,0,S ,,Short-Sleeve Classic Jersey,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",01-07-2003,Current
489,53.99,SJ-0194-M,21,,,"Short-Sleeve Classic Jersey, M",41.5723,Yellow,4,3,53.99,M,0,S ,,Short-Sleeve Classic Jersey,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",01-07-2003,Current
490,53.99,SJ-0194-L,21,,,"Short-Sleeve Classic Jersey, L",41.5723,Yellow,4,3,53.99,L,0,S ,,Short-Sleeve Classic Jersey,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",01-07-2003,Current
491,53.99,SJ-0194-X,21,,,"Short-Sleeve Classic Jersey, XL",41.5723,Yellow,4,3,53.99,XL,0,S ,,Short-Sleeve Classic Jersey,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",01-07-2003,Current
492,0,FR-T98Y-60,16,LB ,CM ,"HL Touring Frame - Yellow, 60",601.7437,Yellow,500,375,1003.91,60,1,T ,H ,HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,01-07-2003,Current
493,0,FR-T67Y-62,16,LB ,CM ,"LL Touring Frame - Yellow, 62",199.8519,Yellow,500,375,333.42,62,1,T ,L ,LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,01-07-2003,Current
494,0,FR-T98Y-46,16,LB ,CM ,"HL Touring Frame - Yellow, 46",601.7437,Yellow,500,375,1003.91,46,1,T ,H ,HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,01-07-2003,Current
495,0,FR-T98Y-50,16,LB ,CM ,"HL Touring Frame - Yellow, 50",601.7437,Yellow,500,375,1003.91,50,1,T ,H ,HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,01-07-2003,Current
496,0,FR-T98Y-54,16,LB ,CM ,"HL Touring Frame - Yellow, 54",601.7437,Yellow,500,375,1003.91,54,1,T ,H ,HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,01-07-2003,Current
497,0,FR-T98U-46,16,LB ,CM ,"HL Touring Frame - Blue, 46",601.7437,Blue,500,375,1003.91,46,1,T ,H ,HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,01-07-2003,Current
498,0,FR-T98U-50,16,LB ,CM ,"HL Touring Frame - Blue, 50",601.7437,Blue,500,375,1003.91,50,1,T ,H ,HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,01-07-2003,Current
499,0,FR-T98U-54,16,LB ,CM ,"HL Touring Frame - Blue, 54",601.7437,Blue,500,375,1003.91,54,1,T ,H ,HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,01-07-2003,Current
500,0,FR-T98U-60,16,LB ,CM ,"HL Touring Frame - Blue, 60",601.7437,Blue,500,375,1003.91,60,1,T ,H ,HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,01-07-2003,Current
501,0,RD-2308,9,G  ,,Rear Derailleur,53.9282,Silver,500,375,121.46,,1,,,Rear Derailleur,Wide-link design.,01-07-2003,Current
502,0,FR-T67U-50,16,LB ,CM ,"LL Touring Frame - Blue, 50",199.8519,Blue,500,375,333.42,50,1,T ,L ,LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,01-07-2003,Current
503,0,FR-T67U-54,16,LB ,CM ,"LL Touring Frame - Blue, 54",199.8519,Blue,500,375,333.42,54,1,T ,L ,LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,01-07-2003,Current
504,0,FR-T67U-58,16,LB ,CM ,"LL Touring Frame - Blue, 58",199.8519,Blue,500,375,333.42,58,1,T ,L ,LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,01-07-2003,Current
505,0,FR-T67U-62,16,LB ,CM ,"LL Touring Frame - Blue, 62",199.8519,Blue,500,375,333.42,62,1,T ,L ,LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,01-07-2003,Current
506,0,FR-T67Y-44,16,LB ,CM ,"LL Touring Frame - Yellow, 44",199.8519,Yellow,500,375,333.42,44,1,T ,L ,LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,01-07-2003,Current
507,0,FR-T67Y-50,16,LB ,CM ,"LL Touring Frame - Yellow, 50",199.8519,Yellow,500,375,333.42,50,1,T ,L ,LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,01-07-2003,Current
508,0,FR-T67Y-54,16,LB ,CM ,"LL Touring Frame - Yellow, 54",199.8519,Yellow,500,375,333.42,54,1,T ,L ,LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,01-07-2003,Current
509,0,FR-T67Y-58,16,LB ,CM ,"LL Touring Frame - Yellow, 58",199.8519,Yellow,500,375,333.42,58,1,T ,L ,LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,01-07-2003,Current
510,0,FR-T67U-44,16,LB ,CM ,"LL Touring Frame - Blue, 44",199.8519,Blue,500,375,333.42,44,1,T ,L ,LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,01-07-2003,Current
511,0,FR-M63S-40,12,LB ,CM ,"ML Mountain Frame-W - Silver, 40",199.3757,Silver,500,375,364.09,40,1,M ,M ,ML Mountain Frame-W,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,01-07-2003,Current
512,0,FR-M63S-42,12,LB ,CM ,"ML Mountain Frame-W - Silver, 42",199.3757,Silver,500,375,364.09,42,1,M ,M ,ML Mountain Frame-W,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,01-07-2003,Current
513,0,FR-M63S-46,12,LB ,CM ,"ML Mountain Frame-W - Silver, 46",199.3757,Silver,500,375,364.09,46,1,M ,M ,ML Mountain Frame-W,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,01-07-2003,Current
514,0,RB-9231,6,G  ,,Rear Brakes,47.286,Silver,500,375,106.5,,1,,,Rear Brakes,,01-07-2003,Current
515,0,SE-M236,15,,,LL Mountain Seat/Saddle,12.0413,NA,500,375,27.12,,1,M ,L ,LL Mountain Seat/Saddle 2,Synthetic leather. Features gel for increased comfort.,01-07-2003,Current
516,0,SE-M798,15,,,ML Mountain Seat/Saddle,17.3782,NA,500,375,39.14,,1,M ,M ,ML Mountain Seat/Saddle 2,Designed to absorb shock.,01-07-2003,Current
517,0,SE-M940,15,,,HL Mountain Seat/Saddle,23.3722,NA,500,375,52.64,,1,M ,H ,HL Mountain Seat/Saddle 2,Anatomic design for a full-day of riding in comfort. Durable leather.,01-07-2003,Current
518,0,SE-R581,15,,,LL Road Seat/Saddle,12.0413,NA,500,375,27.12,,1,R ,L ,LL Road Seat/Saddle 1,Lightweight foam-padded saddle.,01-07-2003,Current
519,0,SE-R908,15,,,ML Road Seat/Saddle,17.3782,NA,500,375,39.14,,1,T ,M ,ML Road Seat/Saddle 2,Rubber bumpers absorb bumps.,01-07-2003,Current
520,0,SE-R995,15,,,HL Road Seat/Saddle,23.3722,NA,500,375,52.64,,1,R ,H ,HL Road Seat/Saddle 2,Lightweight kevlar racing saddle. Leather.,01-07-2003,Current
521,0,SE-T312,15,,,LL Touring Seat/Saddle,12.0413,NA,500,375,27.12,,1,T ,L ,LL Touring Seat/Saddle,"Comfortable, ergonomically shaped gel saddle.",01-07-2003,Current
522,0,SE-T762,15,,,ML Touring Seat/Saddle,17.3782,NA,500,375,39.14,,1,T ,M ,ML Touring Seat/Saddle,New design relieves pressure for long rides.,01-07-2003,Current
523,0,SE-T924,15,,,HL Touring Seat/Saddle,23.3722,NA,500,375,52.64,,1,T ,H ,HL Touring Seat/Saddle,Cut-out shell for a more comfortable ride.,01-07-2003,Current
524,0,FR-M21S-42,12,LB ,CM ,"LL Mountain Frame - Silver, 42",144.5938,Silver,500,375,264.05,42,1,M ,L ,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",01-07-2003,Current
525,0,FR-M21S-44,12,LB ,CM ,"LL Mountain Frame - Silver, 44",144.5938,Silver,500,375,264.05,44,1,M ,L ,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",01-07-2003,Current
526,0,FR-M21S-48,12,LB ,CM ,"LL Mountain Frame - Silver, 48",144.5938,Silver,500,375,264.05,48,1,M ,L ,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",01-07-2003,Current
527,0,FR-M21S-52,12,LB ,CM ,"LL Mountain Frame - Silver, 52",144.5938,Silver,500,375,264.05,52,1,M ,L ,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",01-07-2003,Current
528,4.99,TT-M928,37,,,Mountain Tire Tube,1.8663,NA,500,375,4.99,,0,M ,,Mountain Tire Tube,Self-sealing tube.,01-07-2003,Current
529,3.99,TT-R982,37,,,Road Tire Tube,1.4923,NA,500,375,3.99,,0,R ,,Road Tire Tube,Conventional all-purpose tube.,01-07-2003,Current
530,4.99,TT-T092,37,,,Touring Tire Tube,1.8663,NA,500,375,4.99,,0,T ,,Touring Tire Tube,General purpose tube.,01-07-2003,Current
531,0,FR-M21B-42,12,LB ,CM ,"LL Mountain Frame - Black, 42",136.785,Black,500,375,249.79,42,1,M ,L ,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",01-07-2003,Current
532,0,FR-M21B-44,12,LB ,CM ,"LL Mountain Frame - Black, 44",136.785,Black,500,375,249.79,44,1,M ,L ,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",01-07-2003,Current
533,0,FR-M21B-48,12,LB ,CM ,"LL Mountain Frame - Black, 48",136.785,Black,500,375,249.79,48,1,M ,L ,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",01-07-2003,Current
534,0,FR-M21B-52,12,LB ,CM ,"LL Mountain Frame - Black, 52",136.785,Black,500,375,249.79,52,1,M ,L ,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",01-07-2003,Current
535,24.99,TI-M267,37,,,LL Mountain Tire,9.3463,NA,500,375,24.99,,0,M ,L ,LL Mountain Tire,"Comparible traction, less expensive wire bead casing.",01-07-2003,Current
536,29.99,TI-M602,37,,,ML Mountain Tire,11.2163,NA,500,375,29.99,,0,M ,M ,ML Mountain Tire,"Great traction, high-density rubber.",01-07-2003,Current
537,35,TI-M823,37,,,HL Mountain Tire,13.09,NA,500,375,35,,0,M ,H ,HL Mountain Tire,"Incredible traction, lightweight carbon reinforced.",01-07-2003,Current
538,21.49,TI-R092,37,,,LL Road Tire,8.0373,NA,500,375,21.49,,0,R ,L ,LL Road Tire,Same great treads as more expensive tire with a less expensive wire bead casing.,01-07-2003,Current
539,24.99,TI-R628,37,,,ML Road Tire,9.3463,NA,500,375,24.99,,0,R ,M ,ML Road Tire,Higher density rubber.,01-07-2003,Current
540,32.6,TI-R982,37,,,HL Road Tire,12.1924,NA,500,375,32.6,,0,R ,H ,HL Road Tire,Lightweight carbon reinforced  for an unrivaled ride at an un-compromised weight.,01-07-2003,Current
541,28.99,TI-T723,37,,,Touring Tire,10.8423,NA,500,375,28.99,,0,T ,,Touring Tire,High-density rubber.,01-07-2003,Current
542,0,PD-M282,13,G  ,,LL Mountain Pedal,17.9776,Silver/Black,500,375,40.49,,1,M ,L ,LL Mountain Pedal,Expanded platform so you can ride in any shoes; great for all-around riding.,01-07-2003,Current
543,0,PD-M340,13,G  ,,ML Mountain Pedal,27.568,Silver/Black,500,375,62.09,,1,M ,M ,ML Mountain Pedal,"Lightweight, durable, clipless pedal with adjustable tension.",01-07-2003,Current
544,0,PD-M562,13,G  ,,HL Mountain Pedal,35.9596,Silver/Black,500,375,80.99,,1,M ,H ,HL Mountain Pedal,Stainless steel; designed to shed mud easily.,01-07-2003,Current
545,0,PD-R347,13,G  ,,LL Road Pedal,17.9776,Silver/Black,500,375,40.49,,1,R ,L ,LL Road Pedal,Clipless pedals - aluminum.,01-07-2003,Current
546,0,PD-R563,13,G  ,,ML Road Pedal,27.568,Silver/Black,500,375,62.09,,1,R ,M ,ML Road Pedal,Lightweight aluminum alloy construction.,01-07-2003,Current
547,0,PD-R853,13,G  ,,HL Road Pedal,35.9596,Silver/Black,500,375,80.99,,1,R ,H ,HL Road Pedal,Top-of-the-line clipless pedals with adjustable tension.,01-07-2003,Current
548,0,PD-T852,13,,,Touring Pedal,35.9596,Silver/Black,500,375,80.99,,1,T ,,Touring Pedal,A stable pedal for all-day riding.,01-07-2003,Current
549,0,FR-M63S-38,12,LB ,CM ,"ML Mountain Frame-W - Silver, 38",199.3757,Silver,500,375,364.09,38,2,M ,M ,ML Mountain Frame-W,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,01-07-2003,Current
550,0,FR-M21B-40,12,LB ,CM ,"LL Mountain Frame - Black, 40",136.785,Black,500,375,249.79,40,2,M ,L ,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",01-07-2003,Current
551,0,FR-M21S-40,12,LB ,CM ,"LL Mountain Frame - Silver, 40",144.5938,Silver,500,375,264.05,40,2,M ,L ,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",01-07-2003,Current
552,0,FD-2342,9,G  ,,Front Derailleur,40.6216,Silver,500,375,91.49,,1,,,Front Derailleur,Wide-link design.,01-07-2003,Current
553,0,HB-T721,4,,,LL Touring Handlebars,20.464,NA,500,375,46.09,,1,T ,L ,LL Touring Handlebars,Unique shape reduces fatigue for entry level riders.,01-07-2003,Current
554,0,HB-T928,4,,,HL Touring Handlebars,40.6571,NA,500,375,91.57,,1,T ,H ,HL Touring Handlebars,A light yet stiff aluminum bar for long distance riding.,01-07-2003,Current
555,0,FB-9873,6,G  ,,Front Brakes,47.286,Silver,500,375,106.5,,1,,,Front Brakes,All-weather brake pads; provides superior stopping by applying more surface to the rim.,01-07-2003,Current
556,0,CS-4759,8,G  ,,LL Crankset,77.9176,Black,500,375,175.49,,1,,L ,LL Crankset,Super rigid spindle.,01-07-2003,Current
557,0,CS-6583,8,G  ,,ML Crankset,113.8816,Black,500,375,256.49,,1,,M ,ML Crankset,High-strength crank arm.,01-07-2003,Current
558,0,CS-9183,8,G  ,,HL Crankset,179.8156,Black,500,375,404.99,,1,,H ,HL Crankset,Triple crankset; alumunim crank arm; flawless shifting.,01-07-2003,Current
559,0,CH-0234,7,,,Chain,8.9866,Silver,500,375,20.24,,1,,,Chain,Superior shifting performance.,01-07-2003,Current
560,1214.85,BK-T44U-60,3,LB ,CM ,"Touring-2000 Blue, 60",755.1508,Blue,100,75,1214.85,60,4,T ,M ,Touring-2000,"The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",01-07-2003,Current
561,2384.07,BK-T79Y-46,3,LB ,CM ,"Touring-1000 Yellow, 46",1481.9379,Yellow,100,75,2384.07,46,4,T ,H ,Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,01-07-2003,Current
562,2384.07,BK-T79Y-50,3,LB ,CM ,"Touring-1000 Yellow, 50",1481.9379,Yellow,100,75,2384.07,50,4,T ,H ,Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,01-07-2003,Current
563,2384.07,BK-T79Y-54,3,LB ,CM ,"Touring-1000 Yellow, 54",1481.9379,Yellow,100,75,2384.07,54,4,T ,H ,Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,01-07-2003,Current
564,2384.07,BK-T79Y-60,3,LB ,CM ,"Touring-1000 Yellow, 60",1481.9379,Yellow,100,75,2384.07,60,4,T ,H ,Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,01-07-2003,Current
565,742.35,BK-T18U-54,3,LB ,CM ,"Touring-3000 Blue, 54",461.4448,Blue,100,75,742.35,54,4,T ,L ,Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",01-07-2003,Current
566,742.35,BK-T18U-58,3,LB ,CM ,"Touring-3000 Blue, 58",461.4448,Blue,100,75,742.35,58,4,T ,L ,Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",01-07-2003,Current
567,742.35,BK-T18U-62,3,LB ,CM ,"Touring-3000 Blue, 62",461.4448,Blue,100,75,742.35,62,4,T ,L ,Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",01-07-2003,Current
568,742.35,BK-T18Y-44,3,LB ,CM ,"Touring-3000 Yellow, 44",461.4448,Yellow,100,75,742.35,44,4,T ,L ,Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",01-07-2003,Current
569,742.35,BK-T18Y-50,3,LB ,CM ,"Touring-3000 Yellow, 50",461.4448,Yellow,100,75,742.35,50,4,T ,L ,Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",01-07-2003,Current
570,742.35,BK-T18Y-54,3,LB ,CM ,"Touring-3000 Yellow, 54",461.4448,Yellow,100,75,742.35,54,4,T ,L ,Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",01-07-2003,Current
571,742.35,BK-T18Y-58,3,LB ,CM ,"Touring-3000 Yellow, 58",461.4448,Yellow,100,75,742.35,58,4,T ,L ,Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",01-07-2003,Current
572,742.35,BK-T18Y-62,3,LB ,CM ,"Touring-3000 Yellow, 62",461.4448,Yellow,100,75,742.35,62,4,T ,L ,Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",01-07-2003,Current
